image,config,CL,Q_BRISQUE,Q_NIQE
Test_233.jpg,w/o Rich teacher,0.21121964978603097,31.96136474609375,3.1151219037783457
Test_233.jpg,w/o trajectory selection,0.1,31.7515869140625,3.0889526549282142
Test_233.jpg,w/o QAT (post-quant),0.1,31.7515869140625,3.0889526549282142
Test_233.jpg,Full (DT--QAT),0.1,31.7515869140625,3.0889526549282142
Test_234.jpg,w/o Rich teacher,0.23655195558075837,32.41796875,3.0336914941830515
Test_234.jpg,w/o trajectory selection,0.1,31.99957275390625,3.073166887583298
Test_234.jpg,w/o QAT (post-quant),0.1,31.99957275390625,3.073166887583298
Test_234.jpg,Full (DT--QAT),0.1,31.99957275390625,3.073166887583298
Test_235.jpg,w/o Rich teacher,0.2758039234246222,30.7879638671875,2.8693708725115585
Test_235.jpg,w/o trajectory selection,0.1,30.5794677734375,2.891429394855995
Test_235.jpg,w/o QAT (post-quant),0.1,30.5794677734375,2.891429394855995
Test_235.jpg,Full (DT--QAT),0.1,30.5794677734375,2.891429394855995
Test_236.jpg,w/o Rich teacher,0.1993569664487897,32.25482177734375,2.849758294682285
Test_236.jpg,w/o trajectory selection,0.1,32.29132080078125,2.8757160887679873
Test_236.jpg,w/o QAT (post-quant),0.1,32.29132080078125,2.8757160887679873
Test_236.jpg,Full (DT--QAT),0.1,32.29132080078125,2.8757160887679873
Test_237.jpg,w/o Rich teacher,0.1,21.30426025390625,2.2469633283057044
Test_237.jpg,w/o trajectory selection,0.1,21.30426025390625,2.2469633283057044
Test_237.jpg,w/o QAT (post-quant),0.1,21.30426025390625,2.2469633283057044
Test_237.jpg,Full (DT--QAT),0.1,21.30426025390625,2.2469633283057044
Test_238.jpg,w/o Rich teacher,0.12749257201682257,25.5277099609375,2.226863979799697
Test_238.jpg,w/o trajectory selection,0.1,25.553955078125,2.227660758698254
Test_238.jpg,w/o QAT (post-quant),0.1,25.553955078125,2.227660758698254
Test_238.jpg,Full (DT--QAT),0.1,25.553955078125,2.227660758698254
Test_239.jpg,w/o Rich teacher,0.1,24.21380615234375,2.3215232481126717
Test_239.jpg,w/o trajectory selection,0.1,24.21380615234375,2.3215232481126717
Test_239.jpg,w/o QAT (post-quant),0.1,24.21380615234375,2.3215232481126717
Test_239.jpg,Full (DT--QAT),0.1,24.21380615234375,2.3215232481126717
Test_240.jpg,w/o Rich teacher,0.1,21.27899169921875,1.9842629012581512
Test_240.jpg,w/o trajectory selection,0.1,21.27899169921875,1.9842629012581512
Test_240.jpg,w/o QAT (post-quant),0.1,21.27899169921875,1.9842629012581512
Test_240.jpg,Full (DT--QAT),0.1,21.27899169921875,1.9842629012581512
Test_241.jpg,w/o Rich teacher,0.1,25.61962890625,2.051741978239328
Test_241.jpg,w/o trajectory selection,0.1,25.61962890625,2.051741978239328
Test_241.jpg,w/o QAT (post-quant),0.1,25.61962890625,2.051741978239328
Test_241.jpg,Full (DT--QAT),0.1,25.61962890625,2.051741978239328
Test_242.jpg,w/o Rich teacher,0.3610741645046961,17.71307373046875,3.7137691618633784
Test_242.jpg,w/o trajectory selection,0.1,20.60986328125,3.8542493251456453
Test_242.jpg,w/o QAT (post-quant),0.1,20.60986328125,3.8542493251456453
Test_242.jpg,Full (DT--QAT),0.1,20.60986328125,3.8542493251456453
Test_243.jpg,w/o Rich teacher,0.25002172330143024,23.77508544921875,3.4346263361149085
Test_243.jpg,w/o trajectory selection,0.12624510066755978,24.1397705078125,3.506058105375121
Test_243.jpg,w/o QAT (post-quant),0.18661587317613376,24.1397705078125,3.506058105375121
Test_243.jpg,Full (DT--QAT),0.1848899511043387,24.1397705078125,3.506058105375121
Test_244.jpg,w/o Rich teacher,0.1,26.56512451171875,3.3140015816249657
Test_244.jpg,w/o trajectory selection,0.1,26.56512451171875,3.3140015816249657
Test_244.jpg,w/o QAT (post-quant),0.1,26.56512451171875,3.3140015816249657
Test_244.jpg,Full (DT--QAT),0.1,26.56512451171875,3.3140015816249657
Test_245.jpg,w/o Rich teacher,0.1,24.1378173828125,2.512277619054721
Test_245.jpg,w/o trajectory selection,0.1,24.1378173828125,2.512277619054721
Test_245.jpg,w/o QAT (post-quant),0.1,24.1378173828125,2.512277619054721
Test_245.jpg,Full (DT--QAT),0.1,24.1378173828125,2.512277619054721
Test_246.jpg,w/o Rich teacher,0.1,18.45001220703125,1.8468228413081826
Test_246.jpg,w/o trajectory selection,0.1,18.45001220703125,1.8468228413081826
Test_246.jpg,w/o QAT (post-quant),0.1,18.45001220703125,1.8468228413081826
Test_246.jpg,Full (DT--QAT),0.1,18.45001220703125,1.8468228413081826
Test_247.jpg,w/o Rich teacher,0.4313584821546206,17.0274658203125,1.8902584898720702
Test_247.jpg,w/o trajectory selection,0.1689315646713854,16.5137939453125,1.9415271517494175
Test_247.jpg,w/o QAT (post-quant),0.1,16.26898193359375,1.955635746431379
Test_247.jpg,Full (DT--QAT),0.13071932283316107,16.5137939453125,1.9415271517494175
Test_248.jpg,w/o Rich teacher,0.382804636899825,17.732177734375,2.562625419798411
Test_248.jpg,w/o trajectory selection,0.13722017751283255,18.00994873046875,2.6655788740034727
Test_248.jpg,w/o QAT (post-quant),0.1,17.96478271484375,2.678397568596332
Test_248.jpg,Full (DT--QAT),0.10325651085923322,17.96478271484375,2.678397568596332
Test_249.jpg,w/o Rich teacher,0.1,15.38641357421875,2.158033389675641
Test_249.jpg,w/o trajectory selection,0.1,15.38641357421875,2.158033389675641
Test_249.jpg,w/o QAT (post-quant),0.1,15.38641357421875,2.158033389675641
Test_249.jpg,Full (DT--QAT),0.1,15.38641357421875,2.158033389675641
Test_250.jpg,w/o Rich teacher,0.49987681998369804,17.900634765625,2.750464740359394
Test_250.jpg,w/o trajectory selection,0.20174439305163966,18.07525634765625,2.834990683717867
Test_250.jpg,w/o QAT (post-quant),0.3169229472883652,18.22515869140625,2.8239006790340047
Test_250.jpg,Full (DT--QAT),0.26994962666497474,17.7725830078125,2.7924856938010185
Test_251.jpg,w/o Rich teacher,0.5426691615780193,19.5682373046875,3.2111115694133043
Test_251.jpg,w/o trajectory selection,0.24905293173600507,20.3336181640625,3.4116094761427953
Test_251.jpg,w/o QAT (post-quant),0.2853198634560068,20.05975341796875,3.3297903494142633
Test_251.jpg,Full (DT--QAT),0.2684137765520257,20.05975341796875,3.3297903494142633
Test_252.jpg,w/o Rich teacher,0.5371524297233224,21.78070068359375,3.3012898717979238
Test_252.jpg,w/o trajectory selection,0.22745450268446027,22.795654296875,3.451646386682861
Test_252.jpg,w/o QAT (post-quant),0.2466439701917332,22.795654296875,3.451646386682861
Test_252.jpg,Full (DT--QAT),0.24407521066997592,22.795654296875,3.451646386682861
Test_253.jpg,w/o Rich teacher,0.6094614843104489,14.18695068359375,3.5602865727532786
Test_253.jpg,w/o trajectory selection,0.288828264467321,15.52398681640625,3.8821665088540547
Test_253.jpg,w/o QAT (post-quant),0.16762070421805045,16.36956787109375,3.9337670570067087
Test_253.jpg,Full (DT--QAT),0.2744549288883421,15.52398681640625,3.8821665088540547
Test_254.jpg,w/o Rich teacher,0.5392610369141293,21.1768798828125,3.400056117230412
Test_254.jpg,w/o trajectory selection,0.23128742587355514,21.86248779296875,3.5895702214414835
Test_254.jpg,w/o QAT (post-quant),0.25075167833632334,21.5458984375,3.544514233172328
Test_254.jpg,Full (DT--QAT),0.2471968137509659,21.86248779296875,3.5895702214414835
Test_255.jpg,w/o Rich teacher,0.5414292323884474,20.92718505859375,3.263808934160604
Test_255.jpg,w/o trajectory selection,0.23797531355076904,21.52777099609375,3.4522877614092184
Test_255.jpg,w/o QAT (post-quant),0.2567695197510685,21.58258056640625,3.395548696341365
Test_255.jpg,Full (DT--QAT),0.25207285854801686,21.58258056640625,3.395548696341365
Test_256.jpg,w/o Rich teacher,0.5472659167386912,21.45672607421875,3.3709041862382945
Test_256.jpg,w/o trajectory selection,0.2514057068582051,22.00250244140625,3.543317042930773
Test_256.jpg,w/o QAT (post-quant),0.27093238088719285,22.00250244140625,3.543317042930773
Test_256.jpg,Full (DT--QAT),0.262853455909815,22.00250244140625,3.543317042930773
Test_257.jpg,w/o Rich teacher,0.5804083551524266,26.30889892578125,3.378434880449621
Test_257.jpg,w/o trajectory selection,0.22590541904807393,27.71484375,3.6114370250518233
Test_257.jpg,w/o QAT (post-quant),0.15030642074038753,27.86248779296875,3.6586138975695204
Test_257.jpg,Full (DT--QAT),0.20551827784826787,27.71484375,3.6114370250518233
Test_258.jpg,w/o Rich teacher,0.4335770388635286,26.2470703125,3.301659482968445
Test_258.jpg,w/o trajectory selection,0.14728938103253048,27.5379638671875,3.45310514571768
Test_258.jpg,w/o QAT (post-quant),0.10004910118876902,27.56951904296875,3.4544103379013005
Test_258.jpg,Full (DT--QAT),0.15269876411884006,27.5379638671875,3.45310514571768
Test_259.jpg,w/o Rich teacher,0.44483717811758716,30.32073974609375,3.598694570411307
Test_259.jpg,w/o trajectory selection,0.14075452094147725,31.14617919921875,3.764325711438661
Test_259.jpg,w/o QAT (post-quant),0.1,31.66070556640625,3.8122035692923246
Test_259.jpg,Full (DT--QAT),0.10127293059177883,31.66070556640625,3.8122035692923246
Test_260.jpg,w/o Rich teacher,0.1,47.171630859375,5.515349596978757
Test_260.jpg,w/o trajectory selection,0.1,47.171630859375,5.515349596978757
Test_260.jpg,w/o QAT (post-quant),0.4071222889838244,45.5233154296875,5.189973048742039
Test_260.jpg,Full (DT--QAT),0.4462042926862012,45.43902587890625,5.17134281395747
Test_261.jpg,w/o Rich teacher,0.18306993429795942,25.56988525390625,2.617455580522001
Test_261.jpg,w/o trajectory selection,0.5153835003631109,25.2265625,2.5953258423870453
Test_261.jpg,w/o QAT (post-quant),0.6040374589930557,25.3231201171875,2.6048057510163463
Test_261.jpg,Full (DT--QAT),0.4889339789791901,25.197265625,2.5714372711379654
Test_262.jpg,w/o Rich teacher,0.6070341716980787,28.73187255859375,2.705488531436611
Test_262.jpg,w/o trajectory selection,0.5400074755721896,29.031982421875,2.736941064952854
Test_262.jpg,w/o QAT (post-quant),0.8907636652730284,28.05108642578125,2.530459635692252
Test_262.jpg,Full (DT--QAT),0.683076804010681,28.8115234375,2.6836617555107205
Test_263.jpg,w/o Rich teacher,0.6211825908129376,25.5537109375,2.61344276756628
Test_263.jpg,w/o trajectory selection,0.5852336486437408,25.5537109375,2.61344276756628
Test_263.jpg,w/o QAT (post-quant),0.8010513012357476,25.90142822265625,2.541793618445202
Test_263.jpg,Full (DT--QAT),0.5607210751504025,25.6326904296875,2.645661161382688
Test_264.jpg,w/o Rich teacher,0.623487851887451,18.46380615234375,3.53467848001308
Test_264.jpg,w/o trajectory selection,0.3109255477682972,19.7353515625,3.7843337206879064
Test_264.jpg,w/o QAT (post-quant),0.2137255030404091,20.33203125,3.8282920034724945
Test_264.jpg,Full (DT--QAT),0.2988328974869992,19.7353515625,3.7843337206879064
Test_265.jpg,w/o Rich teacher,0.6017014288012661,24.35015869140625,2.6025663913976165
Test_265.jpg,w/o trajectory selection,0.5742816047807171,24.35015869140625,2.6025663913976165
Test_265.jpg,w/o QAT (post-quant),0.7890933167064214,24.75164794921875,2.514418097173495
Test_265.jpg,Full (DT--QAT),0.5455641186752175,24.36370849609375,2.659346348938494
Test_266.jpg,w/o Rich teacher,0.6047339583418365,25.08868408203125,2.579514305968828
Test_266.jpg,w/o trajectory selection,0.5807520733978998,25.08868408203125,2.579514305968828
Test_266.jpg,w/o QAT (post-quant),0.8109697232874374,25.45404052734375,2.5380374547354974
Test_266.jpg,Full (DT--QAT),0.5619427990287532,25.55224609375,2.619817796885253
Test_267.jpg,w/o Rich teacher,0.595946461303466,25.87603759765625,2.7346127746018887
Test_267.jpg,w/o trajectory selection,0.576843990037366,25.87603759765625,2.7346127746018887
Test_267.jpg,w/o QAT (post-quant),0.8098965365989804,26.09710693359375,2.6793035507573757
Test_267.jpg,Full (DT--QAT),0.560709786801693,25.832275390625,2.75222840067366
Test_268.jpg,w/o Rich teacher,0.5525626916622127,25.63348388671875,2.5820284980865007
Test_268.jpg,w/o trajectory selection,0.5416438687087154,25.63348388671875,2.5820284980865007
Test_268.jpg,w/o QAT (post-quant),0.7499102255415324,26.0732421875,2.537098576618803
Test_268.jpg,Full (DT--QAT),0.5187783857587909,25.63348388671875,2.5820284980865007
Test_269.jpg,w/o Rich teacher,0.5630379439165308,25.5234375,2.6835466044904854
Test_269.jpg,w/o trajectory selection,0.5490822996715025,25.6741943359375,2.7074850690223835
Test_269.jpg,w/o QAT (post-quant),0.7792813681260115,26.1708984375,2.6231003660097434
Test_269.jpg,Full (DT--QAT),0.5398495934564663,25.6741943359375,2.7074850690223835
Test_270.jpg,w/o Rich teacher,0.6004404806688564,23.24993896484375,2.766301817666632
Test_270.jpg,w/o trajectory selection,0.5728991790825939,23.24993896484375,2.766301817666632
Test_270.jpg,w/o QAT (post-quant),0.8621254822126919,23.33856201171875,2.6593762230072
Test_270.jpg,Full (DT--QAT),0.5981271931514685,23.24993896484375,2.766301817666632
Test_271.jpg,w/o Rich teacher,0.1,16.42694091796875,2.9668060215828014
Test_271.jpg,w/o trajectory selection,0.1,16.42694091796875,2.9668060215828014
Test_271.jpg,w/o QAT (post-quant),0.1,16.42694091796875,2.9668060215828014
Test_271.jpg,Full (DT--QAT),0.1,16.42694091796875,2.9668060215828014
Test_272.jpg,w/o Rich teacher,0.1,10.69366455078125,2.9884019151912096
Test_272.jpg,w/o trajectory selection,0.1,10.69366455078125,2.9884019151912096
Test_272.jpg,w/o QAT (post-quant),0.1,10.69366455078125,2.9884019151912096
Test_272.jpg,Full (DT--QAT),0.1,10.69366455078125,2.9884019151912096
Test_273.jpg,w/o Rich teacher,0.3466108342730196,14.8314208984375,2.876668579324404
Test_273.jpg,w/o trajectory selection,0.2753132385779987,14.57220458984375,2.902553255665562
Test_273.jpg,w/o QAT (post-quant),0.4358185004337801,14.81243896484375,2.813295859002916
Test_273.jpg,Full (DT--QAT),0.28072148667412344,14.57220458984375,2.902553255665562
Test_274.jpg,w/o Rich teacher,0.672799826796558,20.972412109375,2.889650713206842
Test_274.jpg,w/o trajectory selection,0.5918526711999742,21.05767822265625,2.9384579438860574
Test_274.jpg,w/o QAT (post-quant),0.7760537879683527,21.06158447265625,2.8642073788333633
Test_274.jpg,Full (DT--QAT),0.6247647752875789,21.05767822265625,2.9384579438860574
Test_275.jpg,w/o Rich teacher,0.5664413040370128,17.45758056640625,3.5385360733562616
Test_275.jpg,w/o trajectory selection,0.2689528678499795,18.93719482421875,3.831712897727848
Test_275.jpg,w/o QAT (post-quant),0.1,20.24456787109375,4.00970735653312
Test_275.jpg,Full (DT--QAT),0.22839885853521996,19.4779052734375,3.952707851679929
Test_276.jpg,w/o Rich teacher,0.6207490530972283,21.4254150390625,3.14030758106692
Test_276.jpg,w/o trajectory selection,0.5047804263415024,21.59722900390625,3.1381694955587425
Test_276.jpg,w/o QAT (post-quant),0.7338854443235304,21.167236328125,3.0591379685402615
Test_276.jpg,Full (DT--QAT),0.5827710052960214,21.4254150390625,3.14030758106692
Test_277.jpg,w/o Rich teacher,0.7022872323450472,24.366943359375,3.054290052557794
Test_277.jpg,w/o trajectory selection,0.5013600976242305,24.85711669921875,3.1470225902288718
Test_277.jpg,w/o QAT (post-quant),0.8297613084197645,24.38494873046875,2.9928691923866655
Test_277.jpg,Full (DT--QAT),0.6205620206160597,24.550048828125,3.119363502668074
Test_278.jpg,w/o Rich teacher,0.7150784260334122,23.7545166015625,3.110926090488227
Test_278.jpg,w/o trajectory selection,0.5068539644870145,24.35687255859375,3.230743614213389
Test_278.jpg,w/o QAT (post-quant),0.8489407538090636,23.75225830078125,3.108934885923348
Test_278.jpg,Full (DT--QAT),0.6446323419520552,23.84185791015625,3.1639492832671126
Test_279.jpg,w/o Rich teacher,0.5104646726966433,24.01263427734375,3.137541384466915
Test_279.jpg,w/o trajectory selection,0.4145667668384495,24.41583251953125,3.203922551275926
Test_279.jpg,w/o QAT (post-quant),0.5789407834729957,23.8828125,3.112296757668439
Test_279.jpg,Full (DT--QAT),0.5062801206656751,24.01263427734375,3.137541384466915
Test_280.jpg,w/o Rich teacher,0.4608001740017197,29.08868408203125,3.336962437373907
Test_280.jpg,w/o trajectory selection,0.3663855078006788,29.0367431640625,3.395708104221362
Test_280.jpg,w/o QAT (post-quant),0.5034118293428135,29.1324462890625,3.28814871802746
Test_280.jpg,Full (DT--QAT),0.4253263297650728,28.860107421875,3.360564928857129
Test_281.jpg,w/o Rich teacher,0.5552869091668897,16.3397216796875,2.9575133342772557
Test_281.jpg,w/o trajectory selection,0.43210857582903806,16.40655517578125,2.9931465965477133
Test_281.jpg,w/o QAT (post-quant),0.6616003438494887,16.4881591796875,2.9286367969797107
Test_281.jpg,Full (DT--QAT),0.4693154121470662,16.597900390625,2.9762251261172947
Test_282.jpg,w/o Rich teacher,0.5647535122945252,23.16351318359375,3.0634962748851464
Test_282.jpg,w/o trajectory selection,0.45339603771509784,23.23828125,3.1447384501259723
Test_282.jpg,w/o QAT (post-quant),0.6962499867257,23.2918701171875,3.0643849493363717
Test_282.jpg,Full (DT--QAT),0.4812397129889684,23.23828125,3.1447384501259723
Test_283.jpg,w/o Rich teacher,0.1,41.89031982421875,4.482121927396581
Test_283.jpg,w/o trajectory selection,0.5110283855674518,41.82403564453125,4.170331136924568
Test_283.jpg,w/o QAT (post-quant),1.1226332955650418,41.77117919921875,3.9331476374687018
Test_283.jpg,Full (DT--QAT),0.8798059831507673,41.7509765625,4.001980642612474
Test_284.jpg,w/o Rich teacher,0.1,16.5211181640625,1.9308896085726224
Test_284.jpg,w/o trajectory selection,0.1,16.5211181640625,1.9308896085726224
Test_284.jpg,w/o QAT (post-quant),0.1,16.5211181640625,1.9308896085726224
Test_284.jpg,Full (DT--QAT),0.1,16.5211181640625,1.9308896085726224
Test_285.jpg,w/o Rich teacher,0.1,15.98748779296875,1.8547865697883477
Test_285.jpg,w/o trajectory selection,0.1,15.98748779296875,1.8547865697883477
Test_285.jpg,w/o QAT (post-quant),0.1,15.98748779296875,1.8547865697883477
Test_285.jpg,Full (DT--QAT),0.1,15.98748779296875,1.8547865697883477
Test_286.jpg,w/o Rich teacher,0.18307425561707516,29.6748046875,4.255691200543487
Test_286.jpg,w/o trajectory selection,0.1,29.83709716796875,4.275718968727898
Test_286.jpg,w/o QAT (post-quant),0.1,29.83709716796875,4.275718968727898
Test_286.jpg,Full (DT--QAT),0.1,29.83709716796875,4.275718968727898
Test_287.jpg,w/o Rich teacher,0.1,16.3580322265625,1.7084985393383085
Test_287.jpg,w/o trajectory selection,0.1,16.3580322265625,1.7084985393383085
Test_287.jpg,w/o QAT (post-quant),0.1,16.3580322265625,1.7084985393383085
Test_287.jpg,Full (DT--QAT),0.1,16.3580322265625,1.7084985393383085
Test_288.jpg,w/o Rich teacher,0.3718776962468687,14.95697021484375,2.059642786803437
Test_288.jpg,w/o trajectory selection,0.1539118732449736,13.88458251953125,2.0780097237111996
Test_288.jpg,w/o QAT (post-quant),0.1,14.0279541015625,2.097381115726298
Test_288.jpg,Full (DT--QAT),0.19189596045532237,14.5052490234375,2.080163362017044
Test_289.jpg,w/o Rich teacher,0.1,17.1510009765625,2.398018055703501
Test_289.jpg,w/o trajectory selection,0.1,17.1510009765625,2.398018055703501
Test_289.jpg,w/o QAT (post-quant),0.1,17.1510009765625,2.398018055703501
Test_289.jpg,Full (DT--QAT),0.1,17.1510009765625,2.398018055703501
Test_290.jpg,w/o Rich teacher,0.1,25.52349853515625,2.354151907875657
Test_290.jpg,w/o trajectory selection,0.1,25.52349853515625,2.354151907875657
Test_290.jpg,w/o QAT (post-quant),0.1,25.52349853515625,2.354151907875657
Test_290.jpg,Full (DT--QAT),0.1,25.52349853515625,2.354151907875657
Test_291.jpg,w/o Rich teacher,0.14925817788979462,29.48272705078125,3.001407235545914
Test_291.jpg,w/o trajectory selection,0.1,29.86932373046875,2.9967173341731197
Test_291.jpg,w/o QAT (post-quant),0.16040194520196893,29.48272705078125,3.001407235545914
Test_291.jpg,Full (DT--QAT),0.20509346445141413,29.9219970703125,2.976135858115331
Test_292.jpg,w/o Rich teacher,0.1,19.62738037109375,2.275319883707805
Test_292.jpg,w/o trajectory selection,0.1,19.62738037109375,2.275319883707805
Test_292.jpg,w/o QAT (post-quant),0.1,19.62738037109375,2.275319883707805
Test_292.jpg,Full (DT--QAT),0.1,19.62738037109375,2.275319883707805
Test_293.jpg,w/o Rich teacher,0.1,20.27325439453125,2.0473435853355366
Test_293.jpg,w/o trajectory selection,0.1,20.27325439453125,2.0473435853355366
Test_293.jpg,w/o QAT (post-quant),0.1,20.27325439453125,2.0473435853355366
Test_293.jpg,Full (DT--QAT),0.1,20.27325439453125,2.0473435853355366
Test_294.jpg,w/o Rich teacher,0.10818528135225408,15.4486083984375,2.1157934121308664
Test_294.jpg,w/o trajectory selection,0.1,15.4486083984375,2.1157934121308664
Test_294.jpg,w/o QAT (post-quant),0.1,15.4486083984375,2.1157934121308664
Test_294.jpg,Full (DT--QAT),0.1,15.4486083984375,2.1157934121308664
Test_295.jpg,w/o Rich teacher,0.1,15.7744140625,2.052671491531448
Test_295.jpg,w/o trajectory selection,0.1,15.7744140625,2.052671491531448
Test_295.jpg,w/o QAT (post-quant),0.1,15.7744140625,2.052671491531448
Test_295.jpg,Full (DT--QAT),0.1,15.7744140625,2.052671491531448
Test_296.jpg,w/o Rich teacher,0.33538871772291146,24.68743896484375,2.0689634612755743
Test_296.jpg,w/o trajectory selection,0.1,24.54718017578125,2.0863243271056247
Test_296.jpg,w/o QAT (post-quant),0.1,24.54718017578125,2.0863243271056247
Test_296.jpg,Full (DT--QAT),0.1,24.54718017578125,2.0863243271056247
Test_297.jpg,w/o Rich teacher,0.486772682537821,25.22064208984375,3.835626125145386
Test_297.jpg,w/o trajectory selection,0.32212008079642185,26.3028564453125,3.948772906294922
Test_297.jpg,w/o QAT (post-quant),0.3284866158365052,26.3028564453125,3.948772906294922
Test_297.jpg,Full (DT--QAT),0.3422874878857496,26.3028564453125,3.948772906294922
Test_298.jpg,w/o Rich teacher,0.41810503587009895,31.49774169921875,2.679578077626554
Test_298.jpg,w/o trajectory selection,0.1,31.50762939453125,2.751877076830829
Test_298.jpg,w/o QAT (post-quant),0.1,31.50762939453125,2.751877076830829
Test_298.jpg,Full (DT--QAT),0.1,31.50762939453125,2.751877076830829
Test_299.jpg,w/o Rich teacher,0.1,26.29583740234375,2.6701524712155744
Test_299.jpg,w/o trajectory selection,0.1,26.29583740234375,2.6701524712155744
Test_299.jpg,w/o QAT (post-quant),0.1,26.29583740234375,2.6701524712155744
Test_299.jpg,Full (DT--QAT),0.1,26.29583740234375,2.6701524712155744
Test_300.jpg,w/o Rich teacher,0.1,16.710205078125,2.5361262083290588
Test_300.jpg,w/o trajectory selection,0.1,16.710205078125,2.5361262083290588
Test_300.jpg,w/o QAT (post-quant),0.1,16.710205078125,2.5361262083290588
Test_300.jpg,Full (DT--QAT),0.1,16.710205078125,2.5361262083290588
Test_301.jpg,w/o Rich teacher,0.1,20.8671875,2.457414748738036
Test_301.jpg,w/o trajectory selection,0.1,20.8671875,2.457414748738036
Test_301.jpg,w/o QAT (post-quant),0.1,20.8671875,2.457414748738036
Test_301.jpg,Full (DT--QAT),0.1,20.8671875,2.457414748738036
Test_302.jpg,w/o Rich teacher,0.1,22.65631103515625,2.2342086070646996
Test_302.jpg,w/o trajectory selection,0.1,22.65631103515625,2.2342086070646996
Test_302.jpg,w/o QAT (post-quant),0.1,22.65631103515625,2.2342086070646996
Test_302.jpg,Full (DT--QAT),0.1,22.65631103515625,2.2342086070646996
Test_303.jpg,w/o Rich teacher,0.2446268685768803,20.91473388671875,1.940786793084062
Test_303.jpg,w/o trajectory selection,0.1,20.74163818359375,1.9503640233611317
Test_303.jpg,w/o QAT (post-quant),0.1,20.74163818359375,1.9503640233611317
Test_303.jpg,Full (DT--QAT),0.19478408696855756,20.91473388671875,1.940786793084062
Test_304.jpg,w/o Rich teacher,0.6630280541974218,24.84613037109375,2.6194998859608702
Test_304.jpg,w/o trajectory selection,0.571746219595389,25.05792236328125,2.620014225010812
Test_304.jpg,w/o QAT (post-quant),0.8705815860514127,24.4984130859375,2.599571894636767
Test_304.jpg,Full (DT--QAT),0.6953532998099813,24.50994873046875,2.6391036142371127
Test_305.jpg,w/o Rich teacher,0.6988201807870005,27.3486328125,2.6786804582246244
Test_305.jpg,w/o trajectory selection,0.5565536601684179,27.4512939453125,2.7380610387374293
Test_305.jpg,w/o QAT (post-quant),0.8396927780189937,27.36260986328125,2.651483217267533
Test_305.jpg,Full (DT--QAT),0.6611234052841526,27.50775146484375,2.6700369704607687
Test_306.jpg,w/o Rich teacher,0.6734558541350262,25.6201171875,2.7184923513717285
Test_306.jpg,w/o trajectory selection,0.6013000407012774,25.81378173828125,2.699419883305597
Test_306.jpg,w/o QAT (post-quant),0.950313533063561,25.39990234375,2.6123258368634437
Test_306.jpg,Full (DT--QAT),0.6739031405373731,25.6201171875,2.7184923513717285
Test_307.jpg,w/o Rich teacher,0.6742582119688874,25.83038330078125,2.567055562511768
Test_307.jpg,w/o trajectory selection,0.6171961602975726,25.953857421875,2.5729616700580094
Test_307.jpg,w/o QAT (post-quant),0.8936701718999076,25.51239013671875,2.5331723338649597
Test_307.jpg,Full (DT--QAT),0.6429000982581209,25.83038330078125,2.567055562511768
Test_308.jpg,w/o Rich teacher,0.22134636581103553,23.77490234375,3.5931026672171984
Test_308.jpg,w/o trajectory selection,0.38333544354085947,22.52978515625,3.411759857026668
Test_308.jpg,w/o QAT (post-quant),0.5674852591771483,21.023193359375,3.32308877621476
Test_308.jpg,Full (DT--QAT),0.42907187542621517,22.52978515625,3.411759857026668
Test_309.jpg,w/o Rich teacher,0.6711764427085806,24.17041015625,2.687817680482219
Test_309.jpg,w/o trajectory selection,0.5989287053663532,24.410888671875,2.6735335362941393
Test_309.jpg,w/o QAT (post-quant),0.9685897974099327,23.342041015625,2.5738777421469865
Test_309.jpg,Full (DT--QAT),0.6972651973119401,23.98883056640625,2.638100743317922
Test_310.jpg,w/o Rich teacher,0.6787065958577336,26.42059326171875,2.648919719419458
Test_310.jpg,w/o trajectory selection,0.6204785029579386,26.49462890625,2.6327379164386637
Test_310.jpg,w/o QAT (post-quant),0.9302695573185132,25.8349609375,2.535682544655469
Test_310.jpg,Full (DT--QAT),0.6636525948353722,26.42059326171875,2.648919719419458
Test_311.jpg,w/o Rich teacher,0.6730545176963364,26.02789306640625,2.820511180625129
Test_311.jpg,w/o trajectory selection,0.6174142346503048,26.2044677734375,2.8090252840664247
Test_311.jpg,w/o QAT (post-quant),0.8930571198430748,25.3917236328125,2.737237672132039
Test_311.jpg,Full (DT--QAT),0.640741540015776,26.02789306640625,2.820511180625129
Test_312.jpg,w/o Rich teacher,0.6713989115896213,26.391845703125,2.547799072323448
Test_312.jpg,w/o trajectory selection,0.6163034809767421,26.9454345703125,2.6028918497094025
Test_312.jpg,w/o QAT (post-quant),0.9188196222968005,25.88714599609375,2.4277878135680466
Test_312.jpg,Full (DT--QAT),0.6537816866091892,26.391845703125,2.547799072323448
Test_313.jpg,w/o Rich teacher,0.6690498960868859,26.5755615234375,2.7055683256012517
Test_313.jpg,w/o trajectory selection,0.6190123763036948,26.3358154296875,2.706154039574722
Test_313.jpg,w/o QAT (post-quant),0.9122620934778585,26.17156982421875,2.636471561361053
Test_313.jpg,Full (DT--QAT),0.650094025152161,26.5755615234375,2.7055683256012517
Test_314.jpg,w/o Rich teacher,0.6657118374629182,25.53265380859375,2.5556912639099147
Test_314.jpg,w/o trajectory selection,0.6172598987709152,25.183837890625,2.5677916326527463
Test_314.jpg,w/o QAT (post-quant),0.9143667740468734,25.35296630859375,2.4840260068799704
